relation_id,feature_id,cite_id
16421,9911,citation297
16422,9912,citation297
16423,9913,citation297
16424,9914,citation297
16425,9915,citation297
16426,9916,citation297
16427,9917,citation297
16428,9918,citation297
16429,9919,citation297
16430,9920,citation297
16431,9921,citation297
16432,9922,citation297
16433,9923,citation297
16434,9924,citation297
16435,9925,citation297
16436,9926,citation297
16437,9927,citation297
16438,9928,citation297
16439,9929,citation297
16440,9930,citation297
16441,9901,citation16
16442,9902,citation16
16443,9903,citation16
16444,9904,citation16
16445,9905,citation16
16446,9906,citation16
16447,9907,citation16
16448,9908,citation16
16449,9909,citation16
16450,9910,citation16
16451,9911,citation16
16452,9912,citation16
16453,9913,citation16
16454,9914,citation16
16455,9915,citation16
16456,9916,citation16
16457,9917,citation16
16458,9918,citation16
16459,9919,citation16
16460,9920,citation16
16461,9921,citation16
16462,9922,citation16
16463,9923,citation16
16464,9924,citation16
16465,9925,citation16
16466,9926,citation16
16467,9927,citation16
16468,9928,citation16
16469,9929,citation16
16470,9930,citation16
16471,9931,citation54
16472,9932,citation54
16473,9933,citation54
16474,9934,citation54
16475,9935,citation54
16476,9936,citation54
16477,9937,citation54
16478,9938,citation54
16479,9939,citation54
16480,9940,citation54
16481,9941,citation54
16482,9942,citation54
16483,9943,citation54
16484,9944,citation54
16485,9945,citation54
16486,9946,citation54
16487,9947,citation54
16488,9948,citation54
16489,9949,citation54
16490,9950,citation54
16491,9951,citation54
16492,9952,citation54
16493,9953,citation54
16494,9954,citation54
16495,9955,citation54
16496,9956,citation54
16497,9957,citation54
16498,9958,citation54
16499,9959,citation54
16500,9960,citation54
16501,9931,citation55
16502,9932,citation55
16503,9933,citation55
16504,9934,citation55
16505,9935,citation55
16506,9936,citation55
16507,9937,citation55
16508,9938,citation55
16509,9939,citation55
16510,9940,citation55
16511,9941,citation55
16512,9942,citation55
16513,9943,citation55
16514,9944,citation55
16515,9945,citation55
16516,9946,citation55
16517,9947,citation55
16518,9948,citation55
16519,9949,citation55
16520,9950,citation55
16521,9951,citation55
16522,9952,citation55
16523,9953,citation55
16524,9954,citation55
16525,9955,citation55
16526,9956,citation55
16527,9957,citation55
16528,9958,citation55
16529,9959,citation55
16530,9960,citation55
16531,9931,citation128
16532,9932,citation128
16533,9933,citation128
16534,9934,citation128
16535,9935,citation128
16536,9936,citation128
16537,9937,citation128
16538,9938,citation128
16539,9939,citation128
16540,9940,citation128
16541,9941,citation128
16542,9942,citation128
16543,9943,citation128
16544,9944,citation128
16545,9945,citation128
16546,9946,citation128
16547,9947,citation128
16548,9948,citation128
16549,9949,citation128
16550,9950,citation128
16551,9951,citation128
16552,9952,citation128
16553,9953,citation128
16554,9954,citation128
16555,9955,citation128
16556,9956,citation128
16557,9957,citation128
16558,9958,citation128
16559,9959,citation128
16560,9960,citation128
16561,9931,citation11
16562,9932,citation11
16563,9933,citation11
16564,9934,citation11
16565,9935,citation11
16566,9936,citation11
16567,9937,citation11
16568,9938,citation11
16569,9939,citation11
16570,9940,citation11
16571,9941,citation11
16572,9942,citation11
16573,9943,citation11
16574,9944,citation11
16575,9945,citation11
16576,9946,citation11
16577,9947,citation11
16578,9948,citation11
16579,9949,citation11
16580,9950,citation11
16581,9951,citation11
16582,9952,citation11
16583,9953,citation11
16584,9954,citation11
16585,9955,citation11
16586,9956,citation11
16587,9957,citation11
16588,9958,citation11
16589,9959,citation11
16590,9960,citation11
16591,9931,citation267
16592,9932,citation267
16593,9933,citation267
16594,9934,citation267
16595,9935,citation267
16596,9936,citation267
16597,9937,citation267
16598,9938,citation267
16599,9939,citation267
16600,9940,citation267
16601,9941,citation267
16602,9942,citation267
16603,9943,citation267
16604,9944,citation267
16605,9945,citation267
16606,9946,citation267
16607,9947,citation267
16608,9948,citation267
16609,9949,citation267
16610,9950,citation267
16611,9951,citation267
16612,9952,citation267
16613,9953,citation267
16614,9954,citation267
16615,9955,citation267
16616,9956,citation267
16617,9957,citation267
16618,9958,citation267
16619,9959,citation267
16620,9960,citation267
16621,9931,citation16
16622,9932,citation16
16623,9933,citation16
16624,9934,citation16
16625,9935,citation16
16626,9936,citation16
16627,9937,citation16
16628,9938,citation16
16629,9939,citation16
16630,9940,citation16
16631,9941,citation16
16632,9942,citation16
16633,9943,citation16
16634,9944,citation16
16635,9945,citation16
16636,9946,citation16
16637,9947,citation16
16638,9948,citation16
16639,9949,citation16
16640,9950,citation16
16641,9951,citation16
16642,9952,citation16
16643,9953,citation16
16644,9954,citation16
16645,9955,citation16
16646,9956,citation16
16647,9957,citation16
16648,9958,citation16
16649,9959,citation16
16650,9960,citation16
16651,9931,citation33
16652,9932,citation33
16653,9933,citation33
16654,9934,citation33
16655,9935,citation33
16656,9936,citation33
16657,9937,citation33
16658,9938,citation33
16659,9939,citation33
16660,9940,citation33
16661,9941,citation33
16662,9942,citation33
16663,9943,citation33
16664,9944,citation33
16665,9945,citation33
16666,9946,citation33
16667,9947,citation33
16668,9948,citation33
16669,9949,citation33
16670,9950,citation33
16671,9951,citation33
16672,9952,citation33
16673,9953,citation33
16674,9954,citation33
16675,9955,citation33
16676,9956,citation33
16677,9957,citation33
16678,9958,citation33
16679,9959,citation33
16680,9960,citation33
16681,9931,citation239
16682,9932,citation239
16683,9933,citation239
16684,9934,citation239
16685,9935,citation239
16686,9936,citation239
16687,9937,citation239
16688,9938,citation239
16689,9939,citation239
16690,9940,citation239
16691,9941,citation239
16692,9942,citation239
16693,9943,citation239
16694,9944,citation239
16695,9945,citation239
16696,9946,citation239
16697,9947,citation239
16698,9948,citation239
16699,9949,citation239
16700,9950,citation239
16701,9951,citation239
16702,9952,citation239
16703,9953,citation239
16704,9954,citation239
16705,9955,citation239
16706,9956,citation239
16707,9957,citation239
16708,9958,citation239
16709,9959,citation239
16710,9960,citation239
16711,9961,citation102
16712,9962,citation102
16713,9963,citation102
16714,9964,citation102
16715,9965,citation102
16716,9966,citation102
16717,9967,citation102
16718,9968,citation102
16719,9969,citation102
16720,9970,citation102
16721,9971,citation102
16722,9972,citation102
16723,9973,citation102
16724,9974,citation102
16725,9975,citation102
16726,9976,citation102
16727,9977,citation102
16728,9978,citation102
16729,9979,citation102
16730,9980,citation102
16731,9981,citation102
16732,9982,citation102
16733,9983,citation102
16734,9984,citation102
16735,9985,citation102
16736,9986,citation102
16737,9987,citation102
16738,9988,citation102
16739,9989,citation102
16740,9990,citation102
16741,9991,citation102
16742,9992,citation102
16743,9993,citation102
16744,9994,citation102
16745,9995,citation102
16746,9996,citation102
16747,9997,citation102
16748,9998,citation102
16749,9999,citation102
16750,10000,citation102
16751,10001,citation102
16752,10002,citation102
16753,10003,citation102
16754,10004,citation102
16755,10005,citation102
16756,10006,citation102
16757,10007,citation102
16758,10008,citation102
16759,10009,citation102
16760,10010,citation102
16761,10011,citation102
16762,10012,citation102
16763,10013,citation102
16764,10014,citation102
16765,10015,citation102
16766,10016,citation102
16767,10017,citation102
16768,10018,citation102
16769,10019,citation102
16770,10020,citation102
16771,10021,citation221
16772,10022,citation221
16773,10023,citation221
16774,10024,citation221
16775,10025,citation221
16776,10026,citation221
16777,10027,citation221
16778,10028,citation221
16779,10029,citation221
16780,10030,citation221
16781,10031,citation221
16782,10032,citation221
16783,10033,citation221
16784,10034,citation221
16785,10035,citation221
16786,10036,citation221
16787,10037,citation221
16788,10038,citation221
16789,10039,citation221
16790,10040,citation221
16791,10041,citation221
16792,10042,citation221
16793,10043,citation221
16794,10044,citation221
16795,10045,citation221
16796,10046,citation221
16797,10047,citation221
16798,10048,citation221
16799,10049,citation221
16800,10050,citation221
16801,10021,citation102
16802,10022,citation102
16803,10023,citation102
16804,10024,citation102
16805,10025,citation102
16806,10026,citation102
16807,10027,citation102
16808,10028,citation102
16809,10029,citation102
16810,10030,citation102
16811,10031,citation102
16812,10032,citation102
16813,10033,citation102
16814,10034,citation102
16815,10035,citation102
16816,10036,citation102
16817,10037,citation102
16818,10038,citation102
16819,10039,citation102
16820,10040,citation102
16821,10041,citation102
16822,10042,citation102
16823,10043,citation102
16824,10044,citation102
16825,10045,citation102
16826,10046,citation102
16827,10047,citation102
16828,10048,citation102
16829,10049,citation102
16830,10050,citation102
16831,10021,citation16
16832,10022,citation16
16833,10023,citation16
16834,10024,citation16
16835,10025,citation16
16836,10026,citation16
16837,10027,citation16
16838,10028,citation16
16839,10029,citation16
16840,10030,citation16
16841,10031,citation16
16842,10032,citation16
16843,10033,citation16
16844,10034,citation16
16845,10035,citation16
16846,10036,citation16
16847,10037,citation16
16848,10038,citation16
16849,10039,citation16
16850,10040,citation16
16851,10041,citation16
16852,10042,citation16
16853,10043,citation16
16854,10044,citation16
16855,10045,citation16
16856,10046,citation16
16857,10047,citation16
16858,10048,citation16
16859,10049,citation16
16860,10050,citation16
16861,10021,citation71
16862,10022,citation71
16863,10023,citation71
16864,10024,citation71
16865,10025,citation71
16866,10026,citation71
16867,10027,citation71
16868,10028,citation71
16869,10029,citation71
16870,10030,citation71
16871,10031,citation71
16872,10032,citation71
16873,10033,citation71
16874,10034,citation71
16875,10035,citation71
16876,10036,citation71
16877,10037,citation71
16878,10038,citation71
16879,10039,citation71
16880,10040,citation71
16881,10041,citation71
16882,10042,citation71
16883,10043,citation71
16884,10044,citation71
16885,10045,citation71
16886,10046,citation71
16887,10047,citation71
16888,10048,citation71
16889,10049,citation71
16890,10050,citation71
16891,10051,citation40
16892,10052,citation40
16893,10053,citation40
16894,10054,citation40
16895,10055,citation40
16896,10056,citation40
16897,10057,citation40
16898,10058,citation40
16899,10059,citation40
16900,10060,citation40
16901,10061,citation40
16902,10062,citation40
16903,10063,citation40
16904,10064,citation40
16905,10065,citation40
16906,10066,citation40
16907,10067,citation40
16908,10068,citation40
16909,10069,citation40
16910,10070,citation40
16911,10071,citation40
16912,10072,citation40
16913,10073,citation40
16914,10074,citation40
16915,10075,citation40
16916,10076,citation40
16917,10077,citation40
16918,10078,citation40
16919,10079,citation40
16920,10080,citation40
16921,10081,citation102
16922,10082,citation102
16923,10083,citation102
16924,10084,citation102
16925,10085,citation102
16926,10086,citation102
16927,10087,citation102
16928,10088,citation102
16929,10089,citation102
16930,10090,citation102
16931,10091,citation102
16932,10092,citation102
16933,10093,citation102
16934,10094,citation102
16935,10095,citation102
16936,10096,citation102
16937,10097,citation102
16938,10098,citation102
16939,10099,citation102
16940,10100,citation102
16941,10101,citation102
16942,10102,citation102
16943,10103,citation102
16944,10104,citation102
16945,10105,citation102
16946,10106,citation102
16947,10107,citation102
16948,10108,citation102
16949,10109,citation102
16950,10110,citation102
16951,10111,citation102
16952,10112,citation102
16953,10113,citation102
16954,10114,citation102
16955,10115,citation102
16956,10116,citation102
16957,10117,citation102
16958,10118,citation102
16959,10119,citation102
16960,10120,citation102
16961,10121,citation102
16962,10122,citation102
16963,10123,citation102
16964,10124,citation102
16965,10125,citation102
16966,10126,citation102
16967,10127,citation102
16968,10128,citation102
16969,10129,citation102
16970,10130,citation102
16971,10131,citation102
16972,10132,citation102
16973,10133,citation102
16974,10134,citation102
16975,10135,citation102
16976,10136,citation102
16977,10137,citation102
16978,10138,citation102
16979,10139,citation102
16980,10140,citation102
16981,10111,citation180
16982,10112,citation180
16983,10113,citation180
16984,10114,citation180
16985,10115,citation180
16986,10116,citation180
16987,10117,citation180
16988,10118,citation180
16989,10119,citation180
16990,10120,citation180
16991,10121,citation180
16992,10122,citation180
16993,10123,citation180
16994,10124,citation180
16995,10125,citation180
16996,10126,citation180
16997,10127,citation180
16998,10128,citation180
16999,10129,citation180
17000,10130,citation180
17001,10131,citation180
17002,10132,citation180
17003,10133,citation180
17004,10134,citation180
17005,10135,citation180
17006,10136,citation180
17007,10137,citation180
17008,10138,citation180
17009,10139,citation180
17010,10140,citation180
17011,10141,citation189
17012,10142,citation189
17013,10143,citation189
17014,10144,citation189
17015,10145,citation189
17016,10146,citation189
17017,10147,citation189
17018,10148,citation189
17019,10149,citation189
17020,10150,citation189
17021,10151,citation189
17022,10152,citation189
17023,10153,citation189
17024,10154,citation189
17025,10155,citation189
17026,10156,citation189
17027,10157,citation189
17028,10158,citation189
17029,10159,citation189
17030,10160,citation189
17031,10161,citation189
17032,10162,citation189
17033,10163,citation189
17034,10164,citation189
17035,10165,citation189
17036,10166,citation189
17037,10167,citation189
17038,10168,citation189
17039,10169,citation189
17040,10170,citation189
17041,10141,citation103
17042,10142,citation103
17043,10143,citation103
17044,10144,citation103
17045,10145,citation103
17046,10146,citation103
17047,10147,citation103
17048,10148,citation103
17049,10149,citation103
17050,10150,citation103
17051,10151,citation103
17052,10152,citation103
17053,10153,citation103
17054,10154,citation103
17055,10155,citation103
17056,10156,citation103
17057,10157,citation103
17058,10158,citation103
17059,10159,citation103
17060,10160,citation103
17061,10161,citation103
17062,10162,citation103
17063,10163,citation103
17064,10164,citation103
17065,10165,citation103
17066,10166,citation103
17067,10167,citation103
17068,10168,citation103
17069,10169,citation103
17070,10170,citation103
17071,10141,citation266
17072,10142,citation266
17073,10143,citation266
17074,10144,citation266
17075,10145,citation266
17076,10146,citation266
17077,10147,citation266
17078,10148,citation266
17079,10149,citation266
17080,10150,citation266
17081,10151,citation266
17082,10152,citation266
17083,10153,citation266
17084,10154,citation266
17085,10155,citation266
17086,10156,citation266
17087,10157,citation266
17088,10158,citation266
17089,10159,citation266
17090,10160,citation266
17091,10161,citation266
17092,10162,citation266
17093,10163,citation266
17094,10164,citation266
17095,10165,citation266
17096,10166,citation266
17097,10167,citation266
17098,10168,citation266
17099,10169,citation266
17100,10170,citation266
17101,10141,citation16
17102,10142,citation16
17103,10143,citation16
17104,10144,citation16
17105,10145,citation16
17106,10146,citation16
17107,10147,citation16
17108,10148,citation16
17109,10149,citation16
17110,10150,citation16
17111,10151,citation16
17112,10152,citation16
17113,10153,citation16
17114,10154,citation16
17115,10155,citation16
17116,10156,citation16
17117,10157,citation16
17118,10158,citation16
17119,10159,citation16
17120,10160,citation16
17121,10161,citation16
17122,10162,citation16
17123,10163,citation16
17124,10164,citation16
17125,10165,citation16
17126,10166,citation16
17127,10167,citation16
17128,10168,citation16
17129,10169,citation16
17130,10170,citation16
17131,10141,citation222
17132,10142,citation222
17133,10143,citation222
17134,10144,citation222
17135,10145,citation222
17136,10146,citation222
17137,10147,citation222
17138,10148,citation222
17139,10149,citation222
17140,10150,citation222
17141,10151,citation222
17142,10152,citation222
17143,10153,citation222
17144,10154,citation222
17145,10155,citation222
17146,10156,citation222
17147,10157,citation222
17148,10158,citation222
17149,10159,citation222
17150,10160,citation222
17151,10161,citation222
17152,10162,citation222
17153,10163,citation222
17154,10164,citation222
17155,10165,citation222
17156,10166,citation222
17157,10167,citation222
17158,10168,citation222
17159,10169,citation222
17160,10170,citation222
17161,10141,citation171
17162,10142,citation171
17163,10143,citation171
17164,10144,citation171
17165,10145,citation171
17166,10146,citation171
17167,10147,citation171
17168,10148,citation171
17169,10149,citation171
17170,10150,citation171
17171,10151,citation171
17172,10152,citation171
17173,10153,citation171
17174,10154,citation171
17175,10155,citation171
17176,10156,citation171
17177,10157,citation171
17178,10158,citation171
17179,10159,citation171
17180,10160,citation171
17181,10161,citation171
17182,10162,citation171
17183,10163,citation171
17184,10164,citation171
17185,10165,citation171
17186,10166,citation171
17187,10167,citation171
17188,10168,citation171
17189,10169,citation171
17190,10170,citation171
17191,10171,citation102
17192,10172,citation102
17193,10173,citation102
17194,10174,citation102
17195,10175,citation102
17196,10176,citation102
17197,10177,citation102
17198,10178,citation102
17199,10179,citation102
17200,10180,citation102
17201,10181,citation102
17202,10182,citation102
17203,10183,citation102
17204,10184,citation102
17205,10185,citation102
17206,10186,citation102
17207,10187,citation102
17208,10188,citation102
17209,10189,citation102
17210,10190,citation102
17211,10191,citation102
17212,10192,citation102
17213,10193,citation102
17214,10194,citation102
17215,10195,citation102
17216,10196,citation102
17217,10197,citation102
17218,10198,citation102
17219,10199,citation102
17220,10200,citation102
17221,10201,citation102
17222,10202,citation102
17223,10203,citation102
17224,10204,citation102
17225,10205,citation102
17226,10206,citation102
17227,10207,citation102
17228,10208,citation102
17229,10209,citation102
17230,10210,citation102
17231,10211,citation102
17232,10212,citation102
17233,10213,citation102
17234,10214,citation102
17235,10215,citation102
17236,10216,citation102
17237,10217,citation102
17238,10218,citation102
17239,10219,citation102
17240,10220,citation102
17241,10221,citation102
17242,10222,citation102
17243,10223,citation102
17244,10224,citation102
17245,10225,citation102
17246,10226,citation102
17247,10227,citation102
17248,10228,citation102
17249,10229,citation102
17250,10230,citation102
17251,10201,citation274
17252,10202,citation274
17253,10203,citation274
17254,10204,citation274
17255,10205,citation274
17256,10206,citation274
17257,10207,citation274
17258,10208,citation274
17259,10209,citation274
17260,10210,citation274
17261,10211,citation274
17262,10212,citation274
17263,10213,citation274
17264,10214,citation274
17265,10215,citation274
17266,10216,citation274
17267,10217,citation274
17268,10218,citation274
17269,10219,citation274
17270,10220,citation274
17271,10221,citation274
17272,10222,citation274
17273,10223,citation274
17274,10224,citation274
17275,10225,citation274
17276,10226,citation274
17277,10227,citation274
17278,10228,citation274
17279,10229,citation274
17280,10230,citation274
17281,10231,citation9
17282,10232,citation9
17283,10233,citation9
17284,10234,citation9
17285,10235,citation9
17286,10236,citation9
17287,10237,citation9
17288,10238,citation9
17289,10239,citation9
17290,10240,citation9
17291,10241,citation9
17292,10242,citation9
17293,10243,citation9
17294,10244,citation9
17295,10245,citation9
17296,10246,citation9
17297,10247,citation9
17298,10248,citation9
17299,10249,citation9
17300,10250,citation9
17301,10251,citation9
17302,10252,citation9
17303,10253,citation9
17304,10254,citation9
17305,10255,citation9
17306,10256,citation9
17307,10257,citation9
17308,10258,citation9
17309,10259,citation9
17310,10260,citation9
17311,10231,citation104
17312,10232,citation104
17313,10233,citation104
17314,10234,citation104
17315,10235,citation104
17316,10236,citation104
17317,10237,citation104
17318,10238,citation104
17319,10239,citation104
17320,10240,citation104
17321,10241,citation104
17322,10242,citation104
17323,10243,citation104
17324,10244,citation104
17325,10245,citation104
17326,10246,citation104
17327,10247,citation104
17328,10248,citation104
17329,10249,citation104
17330,10250,citation104
17331,10251,citation104
17332,10252,citation104
17333,10253,citation104
17334,10254,citation104
17335,10255,citation104
17336,10256,citation104
17337,10257,citation104
17338,10258,citation104
17339,10259,citation104
17340,10260,citation104
17341,10231,citation237
17342,10232,citation237
17343,10233,citation237
17344,10234,citation237
17345,10235,citation237
17346,10236,citation237
17347,10237,citation237
17348,10238,citation237
17349,10239,citation237
17350,10240,citation237
17351,10241,citation237
17352,10242,citation237
17353,10243,citation237
17354,10244,citation237
17355,10245,citation237
17356,10246,citation237
17357,10247,citation237
17358,10248,citation237
17359,10249,citation237
17360,10250,citation237
17361,10251,citation237
17362,10252,citation237
17363,10253,citation237
17364,10254,citation237
17365,10255,citation237
17366,10256,citation237
17367,10257,citation237
17368,10258,citation237
17369,10259,citation237
17370,10260,citation237
17371,10231,citation190
17372,10232,citation190
17373,10233,citation190
17374,10234,citation190
17375,10235,citation190
17376,10236,citation190
17377,10237,citation190
17378,10238,citation190
17379,10239,citation190
17380,10240,citation190
17381,10241,citation190
17382,10242,citation190
17383,10243,citation190
17384,10244,citation190
17385,10245,citation190
17386,10246,citation190
17387,10247,citation190
17388,10248,citation190
17389,10249,citation190
17390,10250,citation190
17391,10251,citation190
17392,10252,citation190
17393,10253,citation190
17394,10254,citation190
17395,10255,citation190
17396,10256,citation190
17397,10257,citation190
17398,10258,citation190
17399,10259,citation190
17400,10260,citation190
17401,10231,citation16
17402,10232,citation16
17403,10233,citation16
17404,10234,citation16
17405,10235,citation16
17406,10236,citation16
17407,10237,citation16
17408,10238,citation16
17409,10239,citation16
17410,10240,citation16
17411,10241,citation16
17412,10242,citation16
17413,10243,citation16
17414,10244,citation16
17415,10245,citation16
17416,10246,citation16
17417,10247,citation16
17418,10248,citation16
17419,10249,citation16
17420,10250,citation16
17421,10251,citation16
17422,10252,citation16
17423,10253,citation16
17424,10254,citation16
17425,10255,citation16
17426,10256,citation16
17427,10257,citation16
17428,10258,citation16
17429,10259,citation16
17430,10260,citation16
17431,10231,citation72
17432,10232,citation72
17433,10233,citation72
17434,10234,citation72
17435,10235,citation72
17436,10236,citation72
17437,10237,citation72
17438,10238,citation72
17439,10239,citation72
17440,10240,citation72
17441,10241,citation72
17442,10242,citation72
17443,10243,citation72
17444,10244,citation72
17445,10245,citation72
17446,10246,citation72
17447,10247,citation72
17448,10248,citation72
17449,10249,citation72
17450,10250,citation72
17451,10251,citation72
17452,10252,citation72
17453,10253,citation72
17454,10254,citation72
17455,10255,citation72
17456,10256,citation72
17457,10257,citation72
17458,10258,citation72
17459,10259,citation72
17460,10260,citation72
17461,10261,citation63
17462,10262,citation63
17463,10263,citation63
17464,10264,citation63
17465,10265,citation63
17466,10266,citation63
17467,10267,citation63
17468,10268,citation63
17469,10269,citation63
17470,10270,citation63
17471,10271,citation63
17472,10272,citation63
17473,10273,citation63
17474,10274,citation63
17475,10275,citation63
17476,10276,citation63
17477,10277,citation63
17478,10278,citation63
17479,10279,citation63
17480,10280,citation63
17481,10281,citation63
17482,10282,citation63
17483,10283,citation63
17484,10284,citation63
17485,10285,citation63
17486,10286,citation63
17487,10287,citation63
17488,10288,citation63
17489,10289,citation63
17490,10290,citation63
17491,10261,citation155
17492,10262,citation155
17493,10263,citation155
17494,10264,citation155
17495,10265,citation155
17496,10266,citation155
17497,10267,citation155
17498,10268,citation155
17499,10269,citation155
17500,10270,citation155
17501,10271,citation155
17502,10272,citation155
17503,10273,citation155
17504,10274,citation155
17505,10275,citation155
17506,10276,citation155
17507,10277,citation155
17508,10278,citation155
17509,10279,citation155
17510,10280,citation155
17511,10281,citation155
17512,10282,citation155
17513,10283,citation155
17514,10284,citation155
17515,10285,citation155
17516,10286,citation155
17517,10287,citation155
17518,10288,citation155
17519,10289,citation155
17520,10290,citation155
17521,10261,citation236
17522,10262,citation236
17523,10263,citation236
17524,10264,citation236
17525,10265,citation236
17526,10266,citation236
17527,10267,citation236
17528,10268,citation236
17529,10269,citation236
17530,10270,citation236
17531,10271,citation236
17532,10272,citation236
17533,10273,citation236
17534,10274,citation236
17535,10275,citation236
17536,10276,citation236
17537,10277,citation236
17538,10278,citation236
17539,10279,citation236
17540,10280,citation236
17541,10281,citation236
17542,10282,citation236
17543,10283,citation236
17544,10284,citation236
17545,10285,citation236
17546,10286,citation236
17547,10287,citation236
17548,10288,citation236
17549,10289,citation236
17550,10290,citation236
17551,10261,citation237
17552,10262,citation237
17553,10263,citation237
17554,10264,citation237
17555,10265,citation237
17556,10266,citation237
17557,10267,citation237
17558,10268,citation237
17559,10269,citation237
17560,10270,citation237
17561,10271,citation237
17562,10272,citation237
17563,10273,citation237
17564,10274,citation237
17565,10275,citation237
17566,10276,citation237
17567,10277,citation237
17568,10278,citation237
17569,10279,citation237
17570,10280,citation237
17571,10281,citation237
17572,10282,citation237
17573,10283,citation237
17574,10284,citation237
17575,10285,citation237
17576,10286,citation237
17577,10287,citation237
17578,10288,citation237
17579,10289,citation237
17580,10290,citation237
17581,10261,citation267
17582,10262,citation267
17583,10263,citation267
17584,10264,citation267
17585,10265,citation267
17586,10266,citation267
17587,10267,citation267
17588,10268,citation267
17589,10269,citation267
17590,10270,citation267
17591,10271,citation267
17592,10272,citation267
17593,10273,citation267
17594,10274,citation267
17595,10275,citation267
17596,10276,citation267
17597,10277,citation267
17598,10278,citation267
17599,10279,citation267
17600,10280,citation267
17601,10281,citation267
17602,10282,citation267
17603,10283,citation267
17604,10284,citation267
17605,10285,citation267
17606,10286,citation267
17607,10287,citation267
17608,10288,citation267
17609,10289,citation267
17610,10290,citation267
17611,10261,citation16
17612,10262,citation16
17613,10263,citation16
17614,10264,citation16
17615,10265,citation16
17616,10266,citation16
17617,10267,citation16
17618,10268,citation16
17619,10269,citation16
17620,10270,citation16
17621,10271,citation16
17622,10272,citation16
17623,10273,citation16
17624,10274,citation16
17625,10275,citation16
17626,10276,citation16
17627,10277,citation16
17628,10278,citation16
17629,10279,citation16
17630,10280,citation16
17631,10281,citation16
17632,10282,citation16
17633,10283,citation16
17634,10284,citation16
17635,10285,citation16
17636,10286,citation16
17637,10287,citation16
17638,10288,citation16
17639,10289,citation16
17640,10290,citation16
17641,10291,citation102
17642,10292,citation102
17643,10293,citation102
17644,10294,citation102
17645,10295,citation102
17646,10296,citation102
17647,10297,citation102
17648,10298,citation102
17649,10299,citation102
17650,10300,citation102
17651,10301,citation102
17652,10302,citation102
17653,10303,citation102
17654,10304,citation102
17655,10305,citation102
17656,10306,citation102
17657,10307,citation102
17658,10308,citation102
17659,10309,citation102
17660,10310,citation102
17661,10311,citation102
17662,10312,citation102
17663,10313,citation102
17664,10314,citation102
17665,10315,citation102
17666,10316,citation102
17667,10317,citation102
17668,10318,citation102
17669,10319,citation102
17670,10320,citation102
17671,10321,citation102
17672,10322,citation102
17673,10323,citation102
17674,10324,citation102
17675,10325,citation102
17676,10326,citation102
17677,10327,citation102
17678,10328,citation102
17679,10329,citation102
17680,10330,citation102
17681,10331,citation102
17682,10332,citation102
17683,10333,citation102
17684,10334,citation102
17685,10335,citation102
17686,10336,citation102
17687,10337,citation102
17688,10338,citation102
17689,10339,citation102
17690,10340,citation102
17691,10341,citation102
17692,10342,citation102
17693,10343,citation102
17694,10344,citation102
17695,10345,citation102
17696,10346,citation102
17697,10347,citation102
17698,10348,citation102
17699,10349,citation102
17700,10350,citation102
17701,10351,citation155
17702,10352,citation155
17703,10353,citation155
17704,10354,citation155
17705,10355,citation155
17706,10356,citation155
17707,10357,citation155
17708,10358,citation155
17709,10359,citation155
17710,10360,citation155
17711,10361,citation155
17712,10362,citation155
17713,10363,citation155
17714,10364,citation155
17715,10365,citation155
17716,10366,citation155
17717,10367,citation155
17718,10368,citation155
17719,10369,citation155
17720,10370,citation155
17721,10371,citation155
17722,10372,citation155
17723,10373,citation155
17724,10374,citation155
17725,10375,citation155
17726,10376,citation155
17727,10377,citation155
17728,10378,citation155
17729,10379,citation155
17730,10380,citation155
17731,10351,citation102
17732,10352,citation102
17733,10353,citation102
17734,10354,citation102
17735,10355,citation102
17736,10356,citation102
17737,10357,citation102
17738,10358,citation102
17739,10359,citation102
17740,10360,citation102
17741,10361,citation102
17742,10362,citation102
17743,10363,citation102
17744,10364,citation102
17745,10365,citation102
17746,10366,citation102
17747,10367,citation102
17748,10368,citation102
17749,10369,citation102
17750,10370,citation102
17751,10371,citation102
17752,10372,citation102
17753,10373,citation102
17754,10374,citation102
17755,10375,citation102
17756,10376,citation102
17757,10377,citation102
17758,10378,citation102
17759,10379,citation102
17760,10380,citation102
17761,10381,citation102
17762,10382,citation102
17763,10383,citation102
17764,10384,citation102
17765,10385,citation102
17766,10386,citation102
17767,10387,citation102
17768,10388,citation102
17769,10389,citation102
17770,10390,citation102
17771,10391,citation102
17772,10392,citation102
17773,10393,citation102
17774,10394,citation102
17775,10395,citation102
17776,10396,citation102
17777,10397,citation102
17778,10398,citation102
17779,10399,citation102
17780,10400,citation102
17781,10401,citation102
17782,10402,citation102
17783,10403,citation102
17784,10404,citation102
17785,10405,citation102
17786,10406,citation102
17787,10407,citation102
17788,10408,citation102
17789,10409,citation102
17790,10410,citation102
17791,10411,citation102
17792,10412,citation102
17793,10413,citation102
17794,10414,citation102
17795,10415,citation102
17796,10416,citation102
17797,10417,citation102
17798,10418,citation102
17799,10419,citation102
17800,10420,citation102
17801,10421,citation102
17802,10422,citation102
17803,10423,citation102
17804,10424,citation102
17805,10425,citation102
17806,10426,citation102
17807,10427,citation102
17808,10428,citation102
17809,10429,citation102
17810,10430,citation102
17811,10431,citation102
17812,10432,citation102
17813,10433,citation102
17814,10434,citation102
17815,10435,citation102
17816,10436,citation102
17817,10437,citation102
17818,10438,citation102
